dateFightCard,eventNameFightCard,locationFightCard,fighter1Name,fighter1Url,fighter1Result,fighter2Name,fighter2Url,fighter2Result,fightMethodResult,fightRound,time
01/12/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,hamidreza hamzeklknari,https://www.sherdog.com/fighter/Hamidreza-Hamzeklknari-398504,None,farman mohammadi,https://www.sherdog.com/fighter/Farman-Mohammadi-398505,None,None,None,None
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,jessica correa delboni,https://www.sherdog.com/fighter/Hamidreza-Hamzeklknari-398504,W,alesha zappitella,https://www.sherdog.com/fighter/Farman-Mohammadi-398505,L,decision (unanimous),5,300
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,ramona pascual,https://www.sherdog.com/fighter/Ramona-Pascual-232645,win,shamir peshewa,https://www.sherdog.com/fighter/Shamir-Peshewa-321599,None,None,None,None
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,hailey cowan,https://www.sherdog.com/fighter/Hailey-Cowan-271495,win,monica franco,https://www.sherdog.com/fighter/Monica-Franco-55073,None,None,None,None
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,helen peralta,https://www.sherdog.com/fighter/Helen-Peralta-243945,win,elise pone,https://www.sherdog.com/fighter/Elise-Pone-385901,None,None,None,None
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,katie saull,https://www.sherdog.com/fighter/Katie-Saull-244723,win,tamika jones,https://www.sherdog.com/fighter/Tamika-Jones-310985,None,None,None,None
01/12/2022,invicta fc 45 - zappitella vs. delboni 2,-Police Athletic League; Kansas City; Kansas; United States-,sarah kleczka,https://www.sherdog.com/fighter/Sarah-Kleczka-263073,win,maria jose garcia favela,https://www.sherdog.com/fighter/Maria-Jose-Garcia-Favela-266143,None,None,None,None
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,shovkal churchaev,https://www.sherdog.com/fighter/Sarah-Kleczka-263073,W,filipp kosyrev,https://www.sherdog.com/fighter/Maria-Jose-Garcia-Favela-266143,L,ko (flying knee),1,122
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,viktor boronin,https://www.sherdog.com/fighter/Viktor-Boronin-256887,win,kenan guliyev,https://www.sherdog.com/fighter/Kenan-Guliyev-254039,None,None,None,None
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,nikolay prismakov,https://www.sherdog.com/fighter/Nikolay-Prismakov-246751,win,german berezkin,https://www.sherdog.com/fighter/German-Berezkin-143601,None,None,None,None
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,mikhail avakyan,https://www.sherdog.com/fighter/Mikhail-Avakyan-390574,win,gadzhimurad kamalutdinov,https://www.sherdog.com/fighter/Gadzhimurad-Kamalutdinov-312819,None,None,None,None
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,artem emelyanov,https://www.sherdog.com/fighter/Artem-Emelyanov-275847,win,adam atsaev,https://www.sherdog.com/fighter/Adam-Atsaev-335161,None,None,None,None
01/13/2022,hardcore fc - hardcore mma 19,-Hardcore Platform; Moscow; Russia-,adam baybulatov,https://www.sherdog.com/fighter/Adam-Baybulatov-398536,win,andrey altaev,https://www.sherdog.com/fighter/Andrey-Altaev-398537,None,None,None,None
01/14/2022,one championship - heavy hitters,-Singapore Indoor Stadium; Kallang; Singapore-,jingnan xiong,https://www.sherdog.com/fighter/Adam-Baybulatov-398536,W,ayaka miura,https://www.sherdog.com/fighter/Andrey-Altaev-398537,L,decision (unanimous),5,300
01/14/2022,one championship - heavy hitters,-Singapore Indoor Stadium; Kallang; Singapore-,saygid izagakhmaev,https://www.sherdog.com/fighter/Saygid-Izagakhmaev-127299,win,james nakashima,https://www.sherdog.com/fighter/James-Nakashima-142041,None,None,None,None
01/14/2022,one championship - heavy hitters,-Singapore Indoor Stadium; Kallang; Singapore-,senzo ikeda,https://www.sherdog.com/fighter/Senzo-Ikeda-88753,win,elipitua siregar,https://www.sherdog.com/fighter/Elipitua-Siregar-285043,None,None,None,None
01/14/2022,one championship - heavy hitters,-Singapore Indoor Stadium; Kallang; Singapore-,tiffany teo,https://www.sherdog.com/fighter/Tiffany-Teo-218563,win,meng bo,https://www.sherdog.com/fighter/Meng-Bo-216987,None,None,None,None
01/14/2022,one championship - heavy hitters,-Singapore Indoor Stadium; Kallang; Singapore-,shuya kamikubo,https://www.sherdog.com/fighter/Shuya-Kamikubo-176663,win,troy worthen,https://www.sherdog.com/fighter/Troy-Worthen-278083,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,dakota cochrane,https://www.sherdog.com/fighter/Shuya-Kamikubo-176663,W,justin baesman,https://www.sherdog.com/fighter/Troy-Worthen-278083,L,submission (arm-triangle choke),2,0
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,jozette cotton,https://www.sherdog.com/fighter/Jozette-Cotton-102295,win,latoya walker,https://www.sherdog.com/fighter/Latoya-Walker-50013,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,josh krejci,https://www.sherdog.com/fighter/Josh-Krejci-253949,win,tyler ashton,https://www.sherdog.com/fighter/Tyler-Ashton-230015,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,ryan leininger,https://www.sherdog.com/fighter/Ryan-Leininger-247297,win,kevin brown jr.,https://www.sherdog.com/fighter/Kevin-Brown-Jr-239953,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,vyphot keomanivong,https://www.sherdog.com/fighter/Vyphot-Keomanivong-293939,win,kole gray,https://www.sherdog.com/fighter/Kole-Gray-383615,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,aeneas renfrow,https://www.sherdog.com/fighter/Aeneas-Renfrow-383293,win,seth deatsch,https://www.sherdog.com/fighter/Seth-Deatsch-383859,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,zach hughes,https://www.sherdog.com/fighter/Zach-Hughes-81192,win,deontre butts,https://www.sherdog.com/fighter/Deontre-Butts-204541,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,curtis frei,https://www.sherdog.com/fighter/Curtis-Frei-378842,win,je'vonte dyke,https://www.sherdog.com/fighter/JeVonte-Dyke-392085,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,antoine tureaud,https://www.sherdog.com/fighter/Antoine-Tureaud-392415,win,sean buckwald,https://www.sherdog.com/fighter/Sean-Buckwald-398763,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,gabriel james,https://www.sherdog.com/fighter/Gabriel-James-398764,win,riley fox,https://www.sherdog.com/fighter/Riley-Fox-392082,None,None,None,None
01/14/2022,dcs 77 - new years knockout 2022,-Ralston Arena; Omaha; Nebraska; United States-,rudy grijalva,https://www.sherdog.com/fighter/Rudy-Grijalva-398765,win,santiago lopez,https://www.sherdog.com/fighter/Santiago-Lopez-398766,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,zak bucia,https://www.sherdog.com/fighter/Rudy-Grijalva-398765,W,marcus andrusia,https://www.sherdog.com/fighter/Santiago-Lopez-398766,L,submission (kimura),1,47
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,nicholas meck,https://www.sherdog.com/fighter/Nicholas-Meck-374777,win,ravon baxter,https://www.sherdog.com/fighter/Ravon-Baxter-233013,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,alan olivas,https://www.sherdog.com/fighter/Alan-Olivas-254943,win,drake heitfield,https://www.sherdog.com/fighter/Drake-Heitfield-210157,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,ty schrader,https://www.sherdog.com/fighter/Ty-Schrader-321651,win,david enriquez,https://www.sherdog.com/fighter/David-Enriquez-290943,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,owen ridgeway,https://www.sherdog.com/fighter/Owen-Ridgeway-400073,win,michael morgan,https://www.sherdog.com/fighter/Michael-Morgan-400074,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,zach flowers,https://www.sherdog.com/fighter/Zach-Flowers-388313,win,devante ridley,https://www.sherdog.com/fighter/Devante-Ridley-394218,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,sam coronado,https://www.sherdog.com/fighter/Sam-Coronado-394221,win,alan leanos,https://www.sherdog.com/fighter/Alan-Leanos-386222,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,austin spangler,https://www.sherdog.com/fighter/Austin-Spangler-394222,win,justin andrews,https://www.sherdog.com/fighter/Justin-Andrews-388330,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,jaleb gann,https://www.sherdog.com/fighter/Jaleb-Gann-400071,win,javier martinez,https://www.sherdog.com/fighter/Javier-Martinez-400072,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,michael newhouse,https://www.sherdog.com/fighter/Michael-Newhouse-400070,win,max smith,https://www.sherdog.com/fighter/Max-Smith-394217,None,None,None,None
01/14/2022,apex fc 4 - apex fighting championship,-Hy-vee Arena; Kansas City; Missouri; United States-,alexander yanos,https://www.sherdog.com/fighter/Alexander-Yanos-392363,win,justin johnson,https://www.sherdog.com/fighter/Justin-Johnson-400069,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,chris brown,https://www.sherdog.com/fighter/Alexander-Yanos-392363,W,steven jones,https://www.sherdog.com/fighter/Justin-Johnson-400069,L,tko (punches),3,64
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,elijah johns,https://www.sherdog.com/fighter/Elijah-Johns-243693,win,brandon phillips,https://www.sherdog.com/fighter/Brandon-Phillips-94003,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,michael cyr,https://www.sherdog.com/fighter/Michael-Cyr-377820,win,alden coria,https://www.sherdog.com/fighter/Alden-Coria-203015,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,isaiah gutierrez,https://www.sherdog.com/fighter/Isaiah-Gutierrez-143477,win,keeton gorton,https://www.sherdog.com/fighter/Keeton-Gorton-151167,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,anvar boynazarov,https://www.sherdog.com/fighter/Anvar-Boynazarov-382280,win,john pham,https://www.sherdog.com/fighter/John-Pham-215277,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,jakori savage,https://www.sherdog.com/fighter/Jakori-Savage-382561,win,moustapha senghor,https://www.sherdog.com/fighter/Moustapha-Senghor-337905,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,zumar archer,https://www.sherdog.com/fighter/Zumar-Archer-355867,win,akeem lewis,https://www.sherdog.com/fighter/Akeem-Lewis-269759,None,None,None,None
01/14/2022,lfa 121 - brown vs. jones,-The Factory in Deep Ellum; Dallas; Texas; United States-,caleb jensen,https://www.sherdog.com/fighter/Caleb-Jensen-295507,win,harrison layne,https://www.sherdog.com/fighter/Harrison-Layne-386639,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,houshmand hayati,https://www.sherdog.com/fighter/Caleb-Jensen-295507,,javad karimi,https://www.sherdog.com/fighter/Harrison-Layne-386639,,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,alireza ekrami,https://www.sherdog.com/fighter/Alireza-Ekrami-400197,None,abolfazl rajabi,https://www.sherdog.com/fighter/Abolfazl-Rajabi-400198,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,rostam salemi,https://www.sherdog.com/fighter/Rostam-Salemi-400195,None,mohammad alikhani,https://www.sherdog.com/fighter/Mohammad-Alikhani-400196,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,rouman ahmadi,https://www.sherdog.com/fighter/Rouman-Ahmadi-400193,None,ali rabiei najadiyan,https://www.sherdog.com/fighter/Ali-Rabiei-Najadiyan-400194,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,amirreza nasiri,https://www.sherdog.com/fighter/Amirreza-Nasiri-400191,None,edris zakeri,https://www.sherdog.com/fighter/Edris-Zakeri-400192,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,nader amini,https://www.sherdog.com/fighter/Nader-Amini-400189,None,amirmahdi javadi,https://www.sherdog.com/fighter/Amirmahdi-Javadi-400190,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,aliraza rahimi,https://www.sherdog.com/fighter/Aliraza-Rahimi-400187,None,abdollah maarof,https://www.sherdog.com/fighter/Abdollah-Maarof-400188,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,hamed amiri,https://www.sherdog.com/fighter/Hamed-Amiri-400185,None,erfan naseri,https://www.sherdog.com/fighter/Erfan-Naseri-400186,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,padshiva abdollahpur,https://www.sherdog.com/fighter/Padshiva-Abdollahpur-400183,None,shahab azizi,https://www.sherdog.com/fighter/Shahab-Azizi-400184,None,None,None,None
01/14/2022,asian mixed martial arts association,-Majmoeh Montazeri; Shahriyar; Tehran; Iran-,alireza alboghobeish,https://www.sherdog.com/fighter/Alireza-Alboghobeish-400181,None,mohammad shabkhil,https://www.sherdog.com/fighter/Mohammad-Shabkhil-400182,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,zak ottow,https://www.sherdog.com/fighter/Alireza-Alboghobeish-400181,W,derek smith,https://www.sherdog.com/fighter/Mohammad-Shabkhil-400182,L,submission (guillotine choke),1,0
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,thomas herrera,https://www.sherdog.com/fighter/Thomas-Herrera-83403,win,david vinje,https://www.sherdog.com/fighter/David-Vinje-234251,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,cheyanne bowers,https://www.sherdog.com/fighter/Cheyanne-Bowers-381385,win,paeton olejniczak,https://www.sherdog.com/fighter/Paeton-Olejniczak-356211,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,lawrence phillips,https://www.sherdog.com/fighter/Lawrence-Phillips-336823,win,justin stuart,https://www.sherdog.com/fighter/Justin-Stuart-211613,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,abbas abasov,https://www.sherdog.com/fighter/Abbas-Abasov-359031,win,thomas vievering,https://www.sherdog.com/fighter/Thomas-Vievering-287527,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,dontrell johnson,https://www.sherdog.com/fighter/Dontrell-Johnson-388629,win,vicente flores jr.,https://www.sherdog.com/fighter/Vicente-Flores-Jr-331105,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,spencer morgan,https://www.sherdog.com/fighter/Spencer-Morgan-348581,win,jason tiedemann,https://www.sherdog.com/fighter/Jason-Tiedemann-310813,None,None,None,None
01/15/2022,driller promotions,-Holiday Inn Austin Conference Center; Austin; Minnesota; United States-,curtis hodge,https://www.sherdog.com/fighter/Curtis-Hodge-398787,win,derek desart,https://www.sherdog.com/fighter/Derek-Desart-66519,None,None,None,None
